filename,x,y
0051_04_01_1317-01.jpg,11.884948,4.584527
0052_04_01_1352-01.jpg,4.990732,2.345634
0053_04_02_1354-01.jpg,6.874668,4.123298
0054_04_03_1338-01.jpg,15.183825,4.384002
0055_04_03_1355-01.jpg,4.982039,2.188645
0056_04_03_1355-02.jpg,5.570746,2.541764
0057_04_05_1328-01.jpg,14.066175,1.841063
0058_04_05_1334-01.jpg,15.061162,4.004465
0059_04_05_1347-01.jpg,6.962121,7.588131
0060_04_05_1354-01.jpg,5.791461,2.708397
0061_04_06_1324-01.jpg,13.037891,2.292123
0062_04_07_1353-01.jpg,5.029677,2.288994
0063_04_10_1329-01.jpg,9.537532,2.734545
0064_04_11_1334-01.jpg,14.972655,3.260359
0065_04_11_1342-01.jpg,5.977036,8.919794
0066_04_11_1346-01.jpg,7.936323,-4.208302
0067_04_11_1354-01.jpg,5.058134,6.794265
0068_05_01_1347-01.jpg,8.083534,-3.966057
0069_05_01_1353-01.jpg,7.073480,5.618579
0070_05_02_1351-01.jpg,5.012320,6.824762
0071_05_03_1339-01.jpg,15.506068,5.778687
0072_05_05_1336-01.jpg,15.487052,3.439200
0073_05_05_1347-01.jpg,6.884206,7.556603
0074_05_07_1328-01.jpg,13.739706,2.515536
0075_05_07_1340-01.jpg,15.365008,5.693473
0076_05_08_1336-01.jpg,8.358277,8.149566
0077_05_09_1336-01.jpg,8.606708,8.275064
0078_05_10_1337-01.jpg,15.426745,3.703619
0079_05_10_1339-01.jpg,15.404896,5.559339
0080_05_10_1343-01.jpg,15.305004,6.753623
0081_05_11_1344-01.jpg,7.944267,-4.118247
0082_05_11_1350-01.jpg,5.198433,6.732253
0083_06_01_1323-01.jpg,12.960571,2.514019
0084_06_01_1334-01.jpg,13.580926,3.542920
0085_06_01_1338-01.jpg,15.531970,5.095587
0086_06_01_1344-01.jpg,9.956217,2.827546
0087_06_02_1342-01.jpg,6.587793,3.461628
0088_06_02_1346-01.jpg,7.481886,7.778292
0089_06_03_1307-01.jpg,11.638641,5.549755
0090_06_03_1307-02.jpg,11.658632,5.516948
0091_06_03_1342-01.jpg,15.742335,6.269039
0092_06_03_1349-01.jpg,6.998721,7.690335
0093_06_06_1345-01.jpg,5.882907,9.038325
0094_06_08_1355-01.jpg,5.082606,2.247621
0095_06_10_1334-01.jpg,9.742093,2.636033
0096_06_10_1347-01.jpg,-4.895408,8.823339
0097_06_11_1316-01.jpg,12.217753,1.636688
0098_06_11_1348-01.jpg,5.563169,3.509354
0099_06_12_1340-01.jpg,15.337598,5.978916
0100_06_12_1343-01.jpg,15.494995,6.394448
0101_06_12_1350-01.jpg,4.813903,2.651847
0102_07_01_1326-01.jpg,13.253255,2.647610
0103_07_01_1335-01.jpg,13.632298,3.719360
0104_07_01_1355-01.jpg,4.495535,2.183678
0105_07_02_1333-01.jpg,14.841691,2.400372
0106_07_03_1316-01.jpg,11.561930,4.583079
0107_07_03_1323-01.jpg,13.173009,2.213356
